name,price,first_name,last_name,above_100
Dawn Bond,270.3605,Dawn,Bond,True
Tara Daniel,247.69266,Tara,Daniel,True
Rebecca Thompson DDS,136.49072,Rebecca,Thompson,True
Victor Serrano,260.1217,Victor,Serrano,True
Elizabeth Bell,55.22086,Elizabeth,Bell,False
Julie Coleman,122.629265,Julie,Coleman,True
Jennifer Brown,8.634622,Jennifer,Brown,False
Jessica Moore,266.64725,Jessica,Moore,True
John Ramirez,160.94016,John,Ramirez,True
Becky Hall,271.1222,Becky,Hall,True
Christine Smith,295.804,Christine,Smith,True
Christopher Osborne,146.23293,Christopher,Osborne,True
Jacob Hernandez,7.9995866,Jacob,Hernandez,False
Jennifer Rogers,128.5134,Jennifer,Rogers,True
Tammy Young,19.649488,Tammy,Young,False
James Lewis,56.048298,James,Lewis,False
Charles Stanley,74.114876,Charles,Stanley,False
Christina Garcia,85.953415,Christina,Garcia,False
Heather Davis,74.29699,Heather,Davis,False
Ashley Fuentes,228.8808,Ashley,Fuentes,True
Jorge Brown,2.6680162,Jorge,Brown,False
Sierra Park MD,205.52586,Sierra,Park,True
Todd Miller,272.9947,Todd,Miller,True
Jeffrey Sanchez,71.25954,Jeffrey,Sanchez,False
Crystal Luna,99.98305,Crystal,Luna,False
Devin Flores,60.751522,Devin,Flores,False
Bianca Martin,123.53568,Bianca,Martin,True
Danielle Snyder,26.677382,Danielle,Snyder,False
Edward Carney,265.06903,Edward,Carney,True
Joseph Grimes,268.75293,Joseph,Grimes,True
April Fowler,164.80774,April,Fowler,True
Michelle Mccoy,145.09961,Michelle,Mccoy,True
Alicia Stone MD,21.30618,Alicia,Stone,False
Micheal Lloyd,215.17326,Micheal,Lloyd,True
Richard Ortiz,148.91675,Richard,Ortiz,True
Jasmine Reyes,44.61653,Jasmine,Reyes,False
Tony Smith,114.402596,Tony,Smith,True
Mary Melton,198.30583,Mary,Melton,True
William Griffin,146.08139,William,Griffin,True
Scott Vargas,58.253613,Scott,Vargas,False
Adam Guerra,13.060347,Adam,Guerra,False
Christina Vang,215.29715,Christina,Vang,True
Nicole Williams,189.19025,Nicole,Williams,True
Erica Powers,142.79338,Erica,Powers,True
Angela Garcia,175.25618,Angela,Garcia,True
Melissa Brown,257.90268,Melissa,Brown,True
John Santiago,55.750515,John,Santiago,False
Donald Nelson,20.7471,Donald,Nelson,False
Misty Bell,263.00638,Misty,Bell,True
Vanessa Barnes,81.07265,Vanessa,Barnes,False
Brian Austin,212.64894,Brian,Austin,True
Jeffrey King,252.28969,Jeffrey,King,True
Levi Vaughn,142.12245,Levi,Vaughn,True
Melanie Blake,244.24965,Melanie,Blake,True
Marvin Franklin,219.66977,Marvin,Franklin,True
Angela Massey,110.59228,Angela,Massey,True
Lisa Cole,202.20328,Lisa,Cole,True
George Stark,103.630486,George,Stark,True
Jeffrey Salas,232.95865,Jeffrey,Salas,True
Richard Reeves,85.8325,Richard,Reeves,False
Heather Maldonado,292.41016,Heather,Maldonado,True
Shelly Mcdaniel,267.5668,Shelly,Mcdaniel,True
David Ryan,80.921486,David,Ryan,False
Tyler Trevino,75.706116,Tyler,Trevino,False
Christina Jackson,155.48558,Christina,Jackson,True
Jodi Peterson,20.74949,Jodi,Peterson,False
Melissa Carney,42.023724,Melissa,Carney,False
David Cole,113.42413,David,Cole,True
Ricardo Weber,215.47653,Ricardo,Weber,True
Jessica Mckenzie,280.97076,Jessica,Mckenzie,True
James Ramirez,36.281776,James,Ramirez,False
Jeffrey Wise,77.17376,Jeffrey,Wise,False
Brandy Fisher,169.58005,Brandy,Fisher,True
Renee Barrera,246.01479,Renee,Barrera,True
Melanie Wiggins,14.973877,Melanie,Wiggins,False
Alexander Mckee,171.60374,Alexander,Mckee,True
Sheryl Hill,9.16192,Sheryl,Hill,False
Sandra White,272.98785,Sandra,White,True
Christopher Thompson,22.069052,Christopher,Thompson,False
Mr. Daniel Smith,130.75264,Daniel,Smith,True
Theresa Johnson,61.152554,Theresa,Johnson,False
Kristopher Cunningham,127.42968,Kristopher,Cunningham,True
Nathan Morgan,166.21275,Nathan,Morgan,True
David Murray,110.60257,David,Murray,True
April Taylor,2.033803,April,Taylor,False
Daniel Herrera,245.14091,Daniel,Herrera,True
John Mcpherson,200.3253,John,Mcpherson,True
Scott Simmons,44.450874,Scott,Simmons,False
Gary Tran,86.683685,Gary,Tran,False
Erica Vaughn,289.7923,Erica,Vaughn,True
Jennifer Peterson,179.35994,Jennifer,Peterson,True
April Mccormick,219.60905,April,Mccormick,True
Justin Davis,39.145096,Justin,Davis,False
Julia Hall,163.15337,Julia,Hall,True
Anna Cunningham,188.93762,Anna,Cunningham,True
Jacob Stevens,233.22577,Jacob,Stevens,True
Jerry Payne,169.62381,Jerry,Payne,True
Mark Collins,117.622284,Mark,Collins,True
Benjamin Clark,93.1022,Benjamin,Clark,False
Lisa Norton,17.323177,Lisa,Norton,False
Christopher Smith,81.45143,Christopher,Smith,False
Mary Myers,37.447403,Mary,Myers,False
Stephanie Skinner,6.450115,Stephanie,Skinner,False
Dave Kelly,121.97573,Dave,Kelly,True
Patricia Gallagher,196.37119,Patricia,Gallagher,True
Shaun Holloway,39.440327,Shaun,Holloway,False
Marc Love,262.2721,Marc,Love,True
Michael Mayer,41.42901,Michael,Mayer,False
Mason Rodriguez,162.79196,Mason,Rodriguez,True
Jason Payne,83.279465,Jason,Payne,False
Johnny Hicks,74.94438,Johnny,Hicks,False
Lisa Rodgers,32.106224,Lisa,Rodgers,False
Sarah Tyler,87.15157,Sarah,Tyler,False
Brian Rodriguez,26.081652,Brian,Rodriguez,False
Charlene Jones,246.88533,Charlene,Jones,True
Scott Lawrence,227.61395,Scott,Lawrence,True
Carol Patrick,140.45168,Carol,Patrick,True
Mrs. Jessica Gibson DDS,60.119995,Jessica,Gibson,False
Linda Sullivan,4.597578,Linda,Sullivan,False
Donna Carrillo,237.82591,Donna,Carrillo,True
Scott Baker,227.4705,Scott,Baker,True
Brian Jensen,174.96712,Brian,Jensen,True
James Sosa,81.43217,James,Sosa,False
Veronica Zavala,51.45915,Veronica,Zavala,False
Jenny Fields,186.1693,Jenny,Fields,True
George Monroe,230.84557,George,Monroe,True
Michael Smith,153.70561,Michael,Smith,True
Kevin Oliver,190.39769,Kevin,Oliver,True
Nicholas Mejia,13.522723,Nicholas,Mejia,False
Phillip Logan,169.72318,Phillip,Logan,True
Jamie Jackson,299.18466,Jamie,Jackson,True
Thomas Alvarez,72.2309,Thomas,Alvarez,False
Kaitlin Lawson,116.943474,Kaitlin,Lawson,True
Carlos Wagner,268.21582,Carlos,Wagner,True
Christopher Anderson,45.614014,Christopher,Anderson,False
Roberto Sparks,113.7676,Roberto,Sparks,True
Julie Oneal,214.06926,Julie,Oneal,True
Megan Friedman,240.35184,Megan,Friedman,True
Cheryl Taylor,96.5885,Cheryl,Taylor,False
Jeffrey Hatfield,241.51036,Jeffrey,Hatfield,True
James Phillips,18.982054,James,Phillips,False
Jessica Moore,128.92242,Jessica,Moore,True
Eric Richards,79.96035,Eric,Richards,False
Rebecca Mitchell,240.7557,Rebecca,Mitchell,True
Anna Patrick,158.13197,Anna,Patrick,True
Eric Schmidt,197.34383,Eric,Schmidt,True
Mark Campbell,156.89478,Mark,Campbell,True
Taylor Oconnell,190.58687,Taylor,Oconnell,True
Debra Peters,70.77283,Debra,Peters,False
Richard Anderson,99.64763,Richard,Anderson,False
William Russell,201.20676,William,Russell,True
Ryan Mcdaniel,245.97208,Ryan,Mcdaniel,True
Jacqueline Frazier,191.72865,Jacqueline,Frazier,True
Steven Stuart,32.135456,Steven,Stuart,False
Emily Rodriguez,90.35268,Emily,Rodriguez,False
Ryan Perez,28.24314,Ryan,Perez,False
Lauren Hahn,287.31525,Lauren,Hahn,True
Megan Lopez,127.44342,Megan,Lopez,True
Matthew Lucero,194.01462,Matthew,Lucero,True
Joseph Perez,52.967155,Joseph,Perez,False
Kimberly Wright,153.63786,Kimberly,Wright,True
Donald Braun,16.164661,Donald,Braun,False
Savannah Reese,156.40625,Savannah,Reese,True
Leslie Wiggins,65.73845,Leslie,Wiggins,False
Mrs. Deanna Gonzalez,26.466547,Deanna,Gonzalez,False
Derrick Brown PhD,22.810139,Derrick,Brown,False
Meghan Davis,116.30375,Meghan,Davis,True
Faith Edwards,163.63504,Faith,Edwards,True
Stephanie Morgan,160.76158,Stephanie,Morgan,True
Laura Vargas,17.127396,Laura,Vargas,False
Caleb Singh,55.99219,Caleb,Singh,False
Cassandra Andrade,189.37323,Cassandra,Andrade,True
Robert Hall,183.85109,Robert,Hall,True
Kenneth Hill,6.3411145,Kenneth,Hill,False
David Brown,136.85915,David,Brown,True
Sarah Lewis,237.1229,Sarah,Lewis,True
Stephen Meyers,261.2786,Stephen,Meyers,True
Victor Becker,71.864204,Victor,Becker,False
Brad Huff,150.79292,Brad,Huff,True
Thomas Sanchez,18.396755,Thomas,Sanchez,False
Michael Chapman,229.96025,Michael,Chapman,True
Stephen Lam,89.72241,Stephen,Lam,False
Theresa Wells,80.07482,Theresa,Wells,False
Richard Barrera,55.20716,Richard,Barrera,False
Kelly Boyle,237.0516,Kelly,Boyle,True
Alexander Richardson,21.989153,Alexander,Richardson,False
James Hicks,177.05153,James,Hicks,True
Todd Simon PhD,93.74886,Todd,Simon,False
Jason Meyer,114.07688,Jason,Meyer,True
Matthew Moore,150.4707,Matthew,Moore,True
Lindsay Rivera,108.13029,Lindsay,Rivera,True
Michael Peterson,253.4941,Michael,Peterson,True
Jennifer Martin PhD,193.19626,Jennifer,Martin,True
Martin Solomon,186.44926,Martin,Solomon,True
Rebecca Quinn,72.469734,Rebecca,Quinn,False
Kerry Branch,9.474333,Kerry,Branch,False
Leslie Ruiz,219.32927,Leslie,Ruiz,True
Joseph Howard,86.76007,Joseph,Howard,False
Rebecca Wright,233.51237,Rebecca,Wright,True
Jacqueline Phillips,266.4419,Jacqueline,Phillips,True
Wesley Erickson,134.59998,Wesley,Erickson,True
Janet West,225.89938,Janet,West,True
James Barnett,237.58789,James,Barnett,True
Eric Scott,252.83163,Eric,Scott,True
James Jones,250.71735,James,Jones,True
Joshua Baker DVM,87.85407,Joshua Baker,DVM,False
Kathleen Baker,260.1202,Kathleen,Baker,True
Michael Clark,260.38214,Michael,Clark,True
Anne Richards,214.5768,Anne,Richards,True
Renee Williams,273.24484,Renee,Williams,True
Derek Thomas,128.07326,Derek,Thomas,True
Robert White,15.360063,Robert,White,False
Teresa Figueroa,157.05363,Teresa,Figueroa,True
Ashley Murphy,117.94577,Ashley,Murphy,True
Laura Peterson,227.61238,Laura,Peterson,True
Brian Cardenas,96.53388,Brian,Cardenas,False
Dana Conrad,12.3580265,Dana,Conrad,False
Kathleen Deleon,123.77194,Kathleen,Deleon,True
Ebony Garcia,243.75461,Ebony,Garcia,True
Johnathan Allen,8.375006,Johnathan,Allen,False
Laura Faulkner,0.17293006,Laura,Faulkner,False
Kirk Pearson,9.303533,Kirk,Pearson,False
Joseph Bonilla,44.207573,Joseph,Bonilla,False
Christina Moore,121.10851,Christina,Moore,True
Gary Barber,109.57604,Gary,Barber,True
Laura Diaz,1.1923176,Laura,Diaz,False
Jerry Stuart,222.11847,Jerry,Stuart,True
Brianna Griffith,200.53008,Brianna,Griffith,True
Kenneth Lopez,56.491184,Kenneth,Lopez,False
Wesley Krause,115.92178,Wesley,Krause,True
Derek Sullivan,199.99016,Derek,Sullivan,True
Brian Johnson,202.85095,Brian,Johnson,True
Miss Monica Mcdonald,190.94975,Miss Monica,Mcdonald,True
Christine Peterson,144.04828,Christine,Peterson,True
Brianna Ramirez,196.13335,Brianna,Ramirez,True
Robert Decker,71.98489,Robert,Decker,False
Michael Bryant,82.40542,Michael,Bryant,False
Jamie Silva,161.79208,Jamie,Silva,True
Steven Jones,96.06537,Steven,Jones,False
Christopher Bautista,25.752619,Christopher,Bautista,False
Elizabeth Stein,255.65157,Elizabeth,Stein,True
Brandi Werner,297.96378,Brandi,Werner,True
Derrick Jones,167.9346,Derrick,Jones,True
Michelle Price,80.72808,Michelle,Price,False
Kara Silva,32.08814,Kara,Silva,False
Lisa Cox,33.651386,Lisa,Cox,False
Jonathan Armstrong,14.570356,Jonathan,Armstrong,False
Randy Rodriguez,178.00772,Randy,Rodriguez,True
Amber Payne,124.4776,Amber,Payne,True
Patricia Moore,55.822475,Patricia,Moore,False
Barbara Krueger,60.739613,Barbara,Krueger,False
Susan Colon,191.55571,Susan,Colon,True
Ryan Morgan,296.2379,Ryan,Morgan,True
Chad Willis,8.73398,Chad,Willis,False
Brian Curtis,154.55531,Brian,Curtis,True
Stephanie Jones,257.30344,Stephanie,Jones,True
Jeffrey Garcia,242.17532,Jeffrey,Garcia,True
Erik Walker,167.34738,Erik,Walker,True
Steven Murray,179.81387,Steven,Murray,True
Samuel Simmons,38.36117,Samuel,Simmons,False
Brian Brown,100.039536,Brian,Brown,True
Barbara Brown,223.02702,Barbara,Brown,True
Monica Oconnor,27.82578,Monica,Oconnor,False
Jacob Yang,54.069847,Jacob,Yang,False
Jennifer Roberts,172.79327,Jennifer,Roberts,True
Ashley Schultz,171.187,Ashley,Schultz,True
Elizabeth Swanson,228.4363,Elizabeth,Swanson,True
Jonathan Lawrence MD,36.77729,Jonathan,Lawrence,False
Linda Rodriguez,175.73653,Linda,Rodriguez,True
Molly Tate,192.76509,Molly,Tate,True
Patrick Mosley,20.681797,Patrick,Mosley,False
Anita Nelson,98.2563,Anita,Nelson,False
Susan Harris,62.123623,Susan,Harris,False
John Conrad,216.36137,John,Conrad,True
Peggy Johnson,219.28479,Peggy,Johnson,True
Timothy Allen,199.01099,Timothy,Allen,True
Susan Hansen,90.745804,Susan,Hansen,False
Linda Woods,226.94202,Linda,Woods,True
Susan Herrera,175.42053,Susan,Herrera,True
Linda White,211.99635,Linda,White,True
Andrew Matthews,287.6105,Andrew,Matthews,True
Mrs. Lisa Richardson MD,185.5277,Lisa,Richardson,True
Jennifer Dixon,172.80388,Jennifer,Dixon,True
Daniel James,6.6509113,Daniel,James,False
Kyle Chaney,129.40884,Kyle,Chaney,True
Erin Kennedy,91.8698,Erin,Kennedy,False
Allison Jones,50.929565,Allison,Jones,False
Jason Lopez,182.35146,Jason,Lopez,True
Cameron Burton,73.505615,Cameron,Burton,False
Joe Cook,58.01493,Joe,Cook,False
Robert Miller,268.11072,Robert,Miller,True
Olivia Martin,82.34771,Olivia,Martin,False
Manuel Long,94.22695,Manuel,Long,False
Richard Villanueva,75.504486,Richard,Villanueva,False
Taylor Jones,62.18274,Taylor,Jones,False
Catherine Simmons,136.59357,Catherine,Simmons,True
Samantha Miranda,120.15731,Samantha,Miranda,True
Sarah Brown,298.43295,Sarah,Brown,True
Jerry Clark,243.562,Jerry,Clark,True
Briana Morris,66.297066,Briana,Morris,False
Michelle Schneider,131.80217,Michelle,Schneider,True
Alyssa Kim,211.25119,Alyssa,Kim,True
Courtney Williams,232.44656,Courtney,Williams,True
Rebekah Gonzalez,193.38377,Rebekah,Gonzalez,True
Cameron Gay,143.67703,Cameron,Gay,True
Jose Martinez,80.93405,Jose,Martinez,False
Gabrielle Todd,173.98158,Gabrielle,Todd,True
Adrian Price,133.07886,Adrian,Price,True
James Daniels,270.0464,James,Daniels,True
Henry Huffman,184.987,Henry,Huffman,True
Beth Murphy,24.762463,Beth,Murphy,False
Kevin Haynes,115.22548,Kevin,Haynes,True
Darryl Deleon,204.37634,Darryl,Deleon,True
Jeffrey Wells,264.9242,Jeffrey,Wells,True
John Hicks,252.82439,John,Hicks,True
Pamela Stanley,166.47723,Pamela,Stanley,True
Frank Gardner,247.7337,Frank,Gardner,True
Eric Kennedy,59.879395,Eric,Kennedy,False
Michael Buchanan,84.84695,Michael,Buchanan,False
Brooke Johnson,169.8422,Brooke,Johnson,True
Joseph Alvarado,43.634678,Joseph,Alvarado,False
Dawn Ross,98.64511,Dawn,Ross,False
Christina Hammond,48.766167,Christina,Hammond,False
Adrian Richmond,3.97589,Adrian,Richmond,False
Elizabeth Gardner,74.1407,Elizabeth,Gardner,False
Melissa Wood,137.5704,Melissa,Wood,True
Matthew Nelson,240.5539,Matthew,Nelson,True
Janet Gross,6.5934367,Janet,Gross,False
Michael Murphy,259.06412,Michael,Murphy,True
Samuel Davis,197.03673,Samuel,Davis,True
James Garcia,132.01985,James,Garcia,True
Carolyn Glover,288.22012,Carolyn,Glover,True
Jonathan Singleton,277.89258,Jonathan,Singleton,True
Jennifer Rodriguez MD,266.98242,Jennifer,Rodriguez,True
Robert Moore,25.253473,Robert,Moore,False
Kelly Rogers,203.40855,Kelly,Rogers,True
Kelly Rodriguez,161.69199,Kelly,Rodriguez,True
Michael Fisher,3.4216425,Michael,Fisher,False
Lorraine Shaw,276.2724,Lorraine,Shaw,True
Steven White,37.2849,Steven,White,False
Joy Long,216.54591,Joy,Long,True
Brandon Riggs,8.330687,Brandon,Riggs,False
Raymond Henderson,212.46046,Raymond,Henderson,True
Kenneth Wright,84.45132,Kenneth,Wright,False
Katelyn Sloan,84.36432,Katelyn,Sloan,False
Jonathan Robinson,142.1046,Jonathan,Robinson,True
Gina Morales,154.72664,Gina,Morales,True
Rachel Martinez,100.97713,Rachel,Martinez,True
Nicole Mcgee,211.95721,Nicole,Mcgee,True
Danielle Hunter,166.47716,Danielle,Hunter,True
Dillon Baker,229.88025,Dillon,Baker,True
Steven Lane,251.30153,Steven,Lane,True
Sandra Cook,129.40837,Sandra,Cook,True
Heather Cardenas,68.719864,Heather,Cardenas,False
Kyle Robinson,40.78974,Kyle,Robinson,False
James Rodriguez,278.58395,James,Rodriguez,True
John Robertson,249.68916,John,Robertson,True
Melissa Smith,9.029447,Melissa,Smith,False
Sarah Oneal,89.01613,Sarah,Oneal,False
Austin Mcdowell,98.91949,Austin,Mcdowell,False
Marie Taylor,126.40953,Marie,Taylor,True
Teresa Garrett,201.35695,Teresa,Garrett,True
Kelly Perez,249.96332,Kelly,Perez,True
Mary Odom,94.71142,Mary,Odom,False
Stacy Hansen,38.16867,Stacy,Hansen,False
Sara Lopez,204.65198,Sara,Lopez,True
Arthur Gibson II,63.21727,Arthur Gibson,II,False
Jennifer Ortiz,105.035515,Jennifer,Ortiz,True
Amanda Davis,200.28596,Amanda,Davis,True
Tina Fitzpatrick,129.19388,Tina,Fitzpatrick,True
Andrea Page,138.82352,Andrea,Page,True
Wayne Reeves,172.40051,Wayne,Reeves,True
James Sullivan,46.203125,James,Sullivan,False
John Hernandez,193.71066,John,Hernandez,True
Tiffany Barnett,271.7312,Tiffany,Barnett,True
Jessica Watts,58.755722,Jessica,Watts,False
Miss Katherine Brennan MD,50.002888,Miss Katherine,Brennan,False
Nathan Nielsen,23.308664,Nathan,Nielsen,False
Patricia Davis,171.77626,Patricia,Davis,True
Ricardo Davies,170.03738,Ricardo,Davies,True
Matthew Lawson,199.96759,Matthew,Lawson,True
Christopher Miller,179.24095,Christopher,Miller,True
Charles Mendoza DVM,157.25615,Charles Mendoza,DVM,True
Jack Lin,110.61848,Jack,Lin,True
Michelle Jacobs,147.46233,Michelle,Jacobs,True
Amber Hopkins,289.45062,Amber,Hopkins,True
Christine Lara,218.39125,Christine,Lara,True
Nancy Garcia,141.38535,Nancy,Garcia,True
Lindsey Owens,264.64618,Lindsey,Owens,True
Lisa Brewer,43.024635,Lisa,Brewer,False
Alex Rhodes,264.27768,Alex,Rhodes,True
Daniel Bennett,157.03766,Daniel,Bennett,True
Susan Robinson,268.30487,Susan,Robinson,True
Christopher Olson,260.0252,Christopher,Olson,True
Jon Roach,129.69058,Jon,Roach,True
Michael Robinson,38.286587,Michael,Robinson,False
Rodney Arellano,206.03305,Rodney,Arellano,True
Alicia Wong,250.44487,Alicia,Wong,True
Jesse Singh,147.52347,Jesse,Singh,True
Nicole Smith,64.95829,Nicole,Smith,False
Dwayne Snyder,35.839317,Dwayne,Snyder,False
Marcus Rice,96.59178,Marcus,Rice,False
Ashley Dixon,87.74148,Ashley,Dixon,False
Erica Nelson,91.27947,Erica,Nelson,False
Anna Valdez,202.48018,Anna,Valdez,True
Marco Pierce,228.78192,Marco,Pierce,True
Nicole Henry,111.771675,Nicole,Henry,True
Melissa David,125.74633,Melissa,David,True
Patricia Moreno,153.2979,Patricia,Moreno,True
Kevin Woodard,47.110878,Kevin,Woodard,False
Adam Bailey,130.20988,Adam,Bailey,True
Carrie Henson,95.32864,Carrie,Henson,False
Richard Martin,31.988096,Richard,Martin,False
Whitney Reed,63.476906,Whitney,Reed,False
Michael Snyder,259.2479,Michael,Snyder,True
Dana Molina,280.09396,Dana,Molina,True
Justin Decker,9.919029,Justin,Decker,False
Cristina Gray,74.336975,Cristina,Gray,False
Mark Nguyen,95.40655,Mark,Nguyen,False
Michael Johnson,283.6151,Michael,Johnson,True
Nicholas Clark,229.53484,Nicholas,Clark,True
Todd Wheeler,239.327,Todd,Wheeler,True
Linda Woods,31.943478,Linda,Woods,False
Alan Peterson,113.26465,Alan,Peterson,True
Christina Pennington,225.693,Christina,Pennington,True
Jennifer Baldwin,2.031104,Jennifer,Baldwin,False
Jake Oliver,277.36975,Jake,Oliver,True
Ms. Krystal Reilly,76.150604,Krystal,Reilly,False
Jacob Grant,94.85836,Jacob,Grant,False
Malik Wright,204.16826,Malik,Wright,True
Gabrielle Johnson,24.810472,Gabrielle,Johnson,False
Anne Howard,11.218695,Anne,Howard,False
Trevor Gutierrez,177.22319,Trevor,Gutierrez,True
Caleb Morales,120.99127,Caleb,Morales,True
Jennifer Hernandez,256.77975,Jennifer,Hernandez,True
Mark Montes,247.9216,Mark,Montes,True
Matthew Peck,217.3292,Matthew,Peck,True
James Dominguez,69.51064,James,Dominguez,False
Jonathan Mclaughlin,201.92432,Jonathan,Mclaughlin,True
Melissa Vega DVM,56.228344,Melissa Vega,DVM,False
Renee Ellis,17.368263,Renee,Ellis,False
Mark Schmidt,90.18203,Mark,Schmidt,False
Anthony Baker,227.80841,Anthony,Baker,True
Amanda Perkins,110.295784,Amanda,Perkins,True
Lisa Garcia,198.87181,Lisa,Garcia,True
Jennifer Sullivan,183.45747,Jennifer,Sullivan,True
Jeremy Wright,106.86424,Jeremy,Wright,True
Tracy Frazier,221.68188,Tracy,Frazier,True
Kathryn Cardenas,258.47507,Kathryn,Cardenas,True
Robert Wheeler,1.700382,Robert,Wheeler,False
John Gonzalez,234.45915,John,Gonzalez,True
Thomas Gordon,257.38223,Thomas,Gordon,True
Jacob Mcintyre,278.08456,Jacob,Mcintyre,True
Charles Melendez,114.13748,Charles,Melendez,True
Angel Johnson,201.31273,Angel,Johnson,True
Derek Stevens,139.15297,Derek,Stevens,True
Cindy Odonnell,160.06532,Cindy,Odonnell,True
Mary Holmes,186.37108,Mary,Holmes,True
Amanda Monroe,136.37718,Amanda,Monroe,True
Sara Sanchez,195.64575,Sara,Sanchez,True
Dennis Williams,171.70058,Dennis,Williams,True
Emily Mitchell,245.11885,Emily,Mitchell,True
Lauren Rodriguez,17.235756,Lauren,Rodriguez,False
Jeffrey Santiago,248.65115,Jeffrey,Santiago,True
Tony Norton,112.86494,Tony,Norton,True
Jacqueline Choi,288.6337,Jacqueline,Choi,True
Andrew Mclaughlin,125.07533,Andrew,Mclaughlin,True
